,DZN (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
85,510431007,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7
86,510431016,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5
87,510431018,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
88,510431025,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,11
89,510431028,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14
90,510431034,3,0,0,0,0,22,0,0,0,3,0,0,0,5,0,0,35
91,510431381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,510431390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,512950001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,512950002,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
95,512950003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,512950004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,512950005,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
98,512950006,4,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,17
99,512950007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,512950008,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
101,512950009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,512950010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
103,512950011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,512950012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,512950013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
106,512950014,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,16
107,512960001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,512960002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,512960003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110,512960004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
111,512960005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,512960006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,512960007,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
114,512960008,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
115,512960009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,512960010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,512960011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,512960012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,512960013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
120,512970001,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,8
121,512970002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
122,512970003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,512970004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,512970005,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
125,512970006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,512970007,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10
127,512970008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
128,512970009,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10
129,512970010,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,21
130,512970011,12,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,27
131,512970012,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7
132,512970013,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,22
133,512970014,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15
134,512970015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,512970016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,512970017,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17
137,512970018,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
138,512970019,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12
139,512970020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,512970021,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,12
141,512970022,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,31
142,512970023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
143,512970024,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
144,512970025,9,6,0,0,0,19,5,0,0,0,0,0,0,5,0,0,45
145,512970026,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12
146,512970027,4,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,18
147,512970028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,512970029,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,18
149,512970030,11,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,33
150,512970031,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17
151,512970032,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
152,512970033,12,4,0,0,0,21,6,0,0,0,0,0,5,6,0,0,49
153,512970034,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
154,512970035,0,8,0,0,0,25,6,0,0,4,0,0,7,3,0,0,48
155,512970036,10,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,11
156,512970037,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
157,512970038,7,9,0,0,0,11,0,0,0,0,0,0,9,5,0,0,32
158,512970039,6,0,0,0,0,19,0,0,0,5,0,0,0,0,0,0,40
159,512970040,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
160,512970041,32,0,0,0,0,22,0,0,0,0,0,0,7,3,0,0,68
161,512970042,25,11,0,0,0,54,11,0,0,0,0,0,17,4,0,0,128
162,512970043,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
163,512970044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,512970045,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9
165,512970046,22,3,0,0,0,31,3,0,0,6,0,0,3,0,0,0,68
166,512970047,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,10
167,512970048,4,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,19
168,512970049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,512970050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
170,510441333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,510441355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,510441359,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
173,510441371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,510451343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,510451348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,510451354,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
177,510451357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,510451361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,510451374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,510451382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,510451385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,510451386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,510461387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,510461392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,510461393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,510471322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,510471326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,510471327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,510471334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,510471340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,510471344,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
192,510471349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,510481311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,510481316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,510491813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,510501719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,510511720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,510531677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,510531691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,510531718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,510541701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,510541702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,510541707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,510541708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,510561680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,510561684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,510561695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,510571660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,510571682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,510571698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,510581614,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
215,510581810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,510601812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
217,510610001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,510611715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,510611717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,510611722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,510611724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,510621699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,510621703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,510631694,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
225,510631696,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
226,510631697,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
227,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,510651671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,510651700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,510661705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,510661706,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
232,510661709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,510661710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
234,510661711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,510661712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,510661713,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7
237,510661714,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
238,510661716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,510671667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,510681637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,510681639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,512980001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,512990001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
245,513000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,510701650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,510701653,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
248,510711624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,510711629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,510721673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,510721676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,510721689,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
253,510721690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,510731675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,510731679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,510731686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,510731693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,510741641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,510741648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,510751664,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
261,510751665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,510761630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,510771627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,510771628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,510771631,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
267,510771632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,510771635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,510771636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,510771638,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
271,510771642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,510771644,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
273,510771646,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
274,510781666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,510781668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,510791651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,510791655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,510801643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
279,510801649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,510811659,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
281,510811663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,510821674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,510821683,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
284,510831652,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
285,510841302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,510841306,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16
287,510841313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,510841319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,510851301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,510851305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,510881329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,510881331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,510881332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,510881345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
296,510881362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
297,510891303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,510891307,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
299,510891308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,510891318,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
301,510891323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,510891324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,510901310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,510901321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,510901325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,510911342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,510911350,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
308,510911353,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5
309,510911363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,510911367,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,9
311,510911368,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,17
312,510911376,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,21
313,510921330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,510921336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,510921346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,510921347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,510921356,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
318,510931315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,510931328,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
320,510931341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,510931364,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
322,510941304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
323,510941309,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
324,510951339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,510951352,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
326,510951369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,510961358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,510961366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,510961372,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,16
330,510961378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,510961380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,510971337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,510971338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,510971351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,510971365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,510971375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,510971379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,513010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,513010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,513010003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,513010004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,513020001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,513020002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
